Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,4,15:30:00,197,2,1.08%,316.2141611733928,364,4,1.08%,358.30698022112756,798,5,0.59%,346.78581541986523,423,6,1.42%,315.51911916119366
August,4,16:00:00,194,1,0.46%,324.600081947112,363,2,0.46%,362.55163985172624,787,3,0.35%,344.80917851201997,427,3,0.71%,319.1056729161695
August,4,16:30:00,186,0,0.21%,316.5243550177978,350,1,0.21%,362.70541717022616,757,2,0.26%,345.8332680281568,409,3,0.65%,318.9873157883154
August,4,17:00:00,165,1,0.78%,318.3458980741279,331,3,0.78%,363.50732854149743,712,3,0.47%,345.57974233908266,387,3,0.74%,321.2986283073286
August,4,17:30:00,145,1,0.71%,316.8532592673325,314,2,0.71%,365.17246541566885,664,3,0.47%,342.9512267153786,360,3,0.86%,317.6728575770043
August,4,18:00:00,127,1,0.42%,316.03578134377915,291,1,0.42%,363.6105175888196,608,3,0.55%,344.7910660923159,331,1,0.44%,318.20939101653755
August,4,18:30:00,108,1,0.57%,324.4841874096196,261,1,0.57%,359.9056790091291,542,3,0.46%,346.17139128208896,293,1,0.39%,319.7511904508814
August,4,19:00:00,73,0,0.33%,329.4778744568873,235,1,0.33%,357.78488666498254,484,2,0.5%,344.2566253091603,270,2,0.72%,312.6934096636206
August,4,19:30:00,57,0,0.68%,316.4280880413985,214,1,0.68%,353.70017332582574,430,4,0.84%,343.55910092725793,245,3,1.18%,324.23353070101706
August,4,20:00:00,45,1,1.35%,316.31862280567424,186,3,1.35%,356.4174268568795,375,4,0.93%,343.9043415708644,215,3,1.53%,315.98102122784957
August,4,20:30:00,38,1,2.5%,307.87318962989923,161,4,2.5%,348.97239533296687,324,2,0.47%,338.9651227990195,188,1,0.76%,309.2420335735109
August,4,21:00:00,29,1,2.82%,310.3702407718958,133,4,2.82%,348.62808147574424,271,1,0.19%,338.3618617662582,153,3,2.27%,315.3566044505375
August,4,21:30:00,22,0,1.53%,316.97307518618715,111,2,1.53%,349.7794965936031,225,0,0.19%,336.5448923769461,132,1,0.89%,317.53176969612014
August,4,22:00:00,17,0,0.63%,319.23295197123525,89,1,0.63%,343.2904931481099,186,1,0.33%,332.7575600340459,108,1,0.74%,317.6852350547091
August,4,22:30:00,12,2,12.71%,311.41661328753406,71,9,12.71%,336.0442524114324,147,0,0.22%,325.43613962548466,90,0,0.51%,313.7262201584034
August,4,23:00:00,10,1,6.41%,329.39019051669453,53,3,6.41%,327.3272854553379,114,0,0.14%,322.66700753556444,70,0,0.28%,314.06361991393044
August,4,23:30:00,8,0,2.41%,296.2253344697633,41,1,2.41%,327.55464538867636,90,0,0.19%,320.9442023829782,56,0,0.47%,308.7394447895744
August,5,00:00:00,6,0,1.84%,406.19269241033766,34,1,1.84%,311.56118344999607,71,0,0.63%,332.8364299747824,43,0,0.66%,341.667028333356
August,5,00:30:00,5,0,2.44%,350.6299277266756,24,1,2.44%,298.85710889515406,53,0,0.36%,328.4642676957985,30,0,0.24%,353.6076775594344
August,5,01:00:00,3,0,2.39%,383.3958400119983,11,0,2.39%,356.54926062797216,39,0,0.94%,324.6187818821192,23,0,0.44%,368.55738150491624
August,5,01:30:00,3,0,2.88%,337.1864454664657,6,0,2.88%,322.2940193106419,29,0,1.08%,326.377915467512,18,0,0.99%,360.68995103146483
August,5,02:00:00,2,0,0.91%,385.093426561881,5,0,0.91%,334.72141417103495,20,1,2.64%,303.28730435885774,12,0,2.56%,362.35215303945256
August,5,02:30:00,2,0,0.43%,344.49678231647,4,0,0.43%,367.43074689877864,17,0,2.3%,321.2948970062256,9,0,1.45%,364.1844174288845
August,5,03:00:00,2,0,0.37%,357.52220957681766,3,0,0.37%,377.1732204605061,13,0,3.22%,329.56583859457373,3,0,3.71%,418.70244402707755
August,5,03:30:00,2,0,0.0%,398.0454480718173,3,0,0.0%,319.3611574977323,12,0,0.34%,341.599017018283,2,0,2.56%,314.1204039590541
August,5,04:00:00,2,0,0.0%,288.2911148371798,3,0,0.0%,301.90269507892134,11,0,1.16%,344.2721149907382,2,0,2.0%,463.21378676438576
August,5,04:30:00,2,0,0.0%,268.71174418166476,3,0,0.0%,282.40312551883636,11,0,1.11%,333.05604664820595,3,0,4.36%,382.4421734091059
August,5,05:00:00,2,0,0.0%,287.0377074964585,2,0,0.0%,348.4658753160179,13,0,0.81%,340.5223937712874,3,0,2.16%,322.6231001849255
August,5,05:30:00,3,0,0.83%,331.53252208555233,3,0,0.83%,323.764970790435,16,0,1.37%,307.4627159807585,3,0,0.24%,351.2149698616497
August,5,06:00:00,3,0,2.94%,288.37386893224334,4,0,2.94%,314.0799238699848,27,0,0.38%,277.1059411399541,11,0,1.23%,271.7033342968341
August,5,06:30:00,4,1,18.11%,294.4834552163114,7,1,18.11%,368.9871506607231,46,1,1.71%,269.4100656806641,21,1,4.1%,294.4668761784484
August,5,07:00:00,9,1,7.68%,290.7663990402772,22,2,7.68%,269.75154402216344,81,0,0.49%,271.20151687066675,36,0,0.71%,294.4990957604095
August,5,07:30:00,16,1,6.47%,339.97623870004855,35,2,6.47%,290.71173346775777,131,1,1.06%,269.01771781940016,61,1,0.88%,302.5353863008232
August,5,08:00:00,45,1,1.23%,282.85992360445744,69,1,1.23%,282.7546067668384,240,1,0.41%,289.4795899562444,109,1,0.5%,305.8657225690283
August,5,08:30:00,78,1,1.48%,314.5649721543034,105,2,1.48%,304.2294874342413,351,2,0.53%,307.3514506022731,160,2,0.94%,317.04293456973426
August,5,09:00:00,115,1,0.75%,316.01813724490637,168,1,0.75%,302.1061713336239,496,2,0.37%,314.6689533849956,236,2,0.67%,318.60521497835333
August,5,09:30:00,146,1,0.73%,326.69331921819816,214,2,0.73%,317.5103393487062,628,6,0.98%,323.0834958198644,289,4,1.28%,323.55238293323276
August,5,10:00:00,171,1,0.48%,326.55562072640345,262,1,0.48%,318.7198038737706,740,5,0.68%,328.1046330650291,344,4,1.22%,331.55684772142257
August,5,10:30:00,199,1,0.47%,325.5247249521383,294,1,0.47%,331.9259490023701,820,10,1.2%,337.9033742680584,382,10,2.66%,340.1805705187701
August,5,11:00:00,211,1,0.36%,331.0510880139567,326,1,0.36%,334.21058509900377,879,6,0.67%,343.7976879020055,416,5,1.23%,343.2369487649193
August,5,11:30:00,219,1,0.59%,335.0258168484025,357,2,0.59%,336.44924105538234,917,9,0.99%,347.17142320194847,436,5,1.04%,344.65985442215776
August,5,12:00:00,226,2,0.86%,333.28897722447255,387,3,0.86%,337.06067086488355,928,8,0.91%,346.9799660330554,453,4,0.92%,344.18827834356654
August,5,12:30:00,231,3,1.15%,332.412336108932,395,5,1.15%,342.3402361510795,932,13,1.44%,349.0718520879115,459,6,1.38%,344.3514511008258
August,5,13:00:00,230,2,0.91%,336.14732213602866,410,4,0.91%,336.33589531335116,922,7,0.72%,352.7512945031354,453,6,1.35%,347.04433825189625
August,5,13:30:00,230,1,0.52%,337.55241381890204,418,2,0.52%,336.3105281635233,914,11,1.25%,352.41242144715557,455,7,1.53%,348.3049903102089
August,5,14:00:00,235,1,0.48%,338.74811420848596,439,2,0.48%,338.80950415005447,924,8,0.89%,354.1036186394796,474,6,1.18%,347.34853014211063
August,5,14:30:00,239,2,0.98%,339.6627838614257,442,4,0.98%,343.6334553584481,927,11,1.23%,353.7511099660628,475,10,2.0%,351.0450375331076
August,5,15:00:00,236,2,0.84%,337.2362879172124,440,4,0.84%,340.85702817438863,908,5,0.55%,354.869271110778,470,5,1.12%,350.8221391552694
August,5,15:30:00,237,3,1.22%,337.33983642221267,439,5,1.22%,339.72613741900926,900,8,0.87%,357.0416437899046,466,8,1.67%,349.05698896760066
August,5,16:00:00,235,1,0.52%,345.9266251762802,437,2,0.52%,343.84910927473743,888,5,0.51%,355.0108162304428,470,4,0.84%,352.6435427225765
August,5,16:30:00,225,1,0.23%,337.44916228626937,421,1,0.23%,343.6378232686258,853,3,0.38%,355.7639524884966,450,3,0.76%,352.38001801128206
August,5,17:00:00,200,2,0.89%,338.4672334212061,399,4,0.89%,344.07467131528557,803,6,0.69%,355.2394735413394,426,4,0.87%,354.54616294685496
August,5,17:30:00,175,1,0.8%,335.9702547126692,378,3,0.8%,345.25305708997485,748,5,0.69%,352.2316233563191,397,4,1.01%,350.7752246330904
August,5,18:00:00,153,1,0.48%,334.3493048677226,350,2,0.48%,343.0826703887731,685,5,0.8%,353.69212817194017,364,2,0.52%,351.021422905743
August,5,18:30:00,131,1,0.64%,342.1951069925181,314,2,0.64%,338.64770515985947,611,4,0.68%,354.6389281487804,323,1,0.46%,352.34547096492634
August,5,19:00:00,88,0,0.37%,345.58185019699937,283,1,0.37%,335.9184739413604,545,4,0.74%,352.29063696291894,297,3,0.85%,345.0699388025051
August,5,19:30:00,68,1,0.77%,331.72859186011726,257,2,0.77%,331.22532172785105,485,6,1.24%,351.2679686713169,270,4,1.38%,356.4648922564612
August,5,20:00:00,54,1,1.53%,331.2173906636964,224,3,1.53%,333.3341363845522,422,6,1.37%,351.1796841019905,237,4,1.8%,347.9946314081332
August,5,20:30:00,45,1,2.83%,322.3702215272247,194,5,2.83%,325.280665986287,365,3,0.69%,345.915321420446,207,2,0.89%,341.03789237863407
August,5,21:00:00,35,1,3.18%,324.666404688873,160,5,3.18%,324.20622547984135,306,1,0.28%,344.986916477985,169,4,2.66%,346.9347118805001
August,5,21:30:00,26,0,1.73%,330.8675031424677,134,2,1.73%,324.8708894982181,254,1,0.28%,342.84480317897334,146,2,1.04%,348.96470954264254
August,5,22:00:00,21,0,0.71%,333.1273799275158,108,1,0.71%,317.8951349532428,210,1,0.48%,338.7865175779901,119,1,0.87%,348.900423526071
August,5,22:30:00,15,2,14.18%,325.1101732634663,85,12,14.18%,310.04045534221274,166,1,0.33%,331.1941439113458,99,1,0.59%,344.79624104632495
August,5,23:00:00,12,1,7.21%,342.88288251227846,63,5,7.21%,300.83673728663626,128,0,0.2%,328.1540585633425,77,0,0.33%,344.9884732184117
August,5,23:30:00,9,0,2.73%,309.51715848499896,49,1,2.73%,300.8207216702337,101,0,0.28%,326.26868145590646,61,0,0.56%,339.5191305106153
August,6,00:00:00,4,0,1.67%,391.82099412464595,29,0,1.67%,323.1116965726745,61,0,0.46%,332.69312756629097,37,0,0.72%,315.6155223478402
August,6,00:30:00,4,0,2.21%,336.4590974213322,20,0,2.21%,310.5293097927031,46,0,0.26%,328.48353724215696,26,0,0.26%,327.70133915735903
August,6,01:00:00,3,0,2.16%,369.42587768700326,9,0,2.16%,368.46483707526215,33,0,0.68%,324.6922420800942,20,0,0.48%,342.72362689456105
August,6,01:30:00,2,0,2.6%,323.01561516112235,5,0,2.6%,334.33128353280233,25,0,0.78%,326.5597569687203,16,0,1.07%,334.92878021282974
August,6,02:00:00,2,0,0.82%,371.123464236886,4,0,0.82%,346.75867839319545,17,0,1.93%,303.5233365116826,11,0,2.77%,336.6635660125377
August,6,02:30:00,2,0,0.39%,330.52681999147495,3,0,0.39%,379.4680111209392,15,0,1.67%,321.58511981066704,8,0,1.57%,338.49583040196967
August,6,03:00:00,2,0,0.33%,343.5522472518226,3,0,0.33%,389.3321724575371,11,0,2.35%,329.8560613990152,3,0,4.0%,393.0864407918828
August,6,03:30:00,2,0,0.0%,384.07548574682227,3,0,0.0%,331.5201094947633,10,0,0.25%,341.88923982272445,2,0,2.77%,288.5044007238594
August,6,04:00:00,1,0,0.0%,274.1202845318365,2,0,0.0%,313.93995930108184,9,0,0.84%,344.56233779517964,2,0,2.16%,437.597783529191
August,6,04:30:00,1,0,0.0%,254.54091387632144,2,0,0.0%,294.44038974099686,9,0,0.81%,333.3462694526474,2,0,4.71%,356.753586382191
August,6,05:00:00,2,0,0.0%,273.06774517146346,2,0,0.0%,360.6248273130489,11,0,0.58%,340.81261657572884,3,0,2.33%,297.0070969497308
August,6,05:30:00,2,0,0.75%,317.36169178020896,3,0,0.75%,335.923922787466,14,0,0.99%,307.7529387852,2,0,0.26%,325.52638283473476
August,6,06:00:00,2,0,2.67%,274.20303862689997,4,0,2.67%,326.2388758670158,23,0,0.27%,277.2877826411623,10,0,1.33%,246.01474726991927
August,6,06:30:00,3,0,16.65%,280.3126249109681,6,1,16.65%,381.0244148828836,39,0,1.24%,269.4293352270226,18,1,4.42%,268.63312156809326
August,6,07:00:00,7,0,6.99%,276.3947007545855,18,1,6.99%,281.4237449197124,70,0,0.36%,271.0040238105587,31,0,0.77%,268.52017356661395
August,6,07:30:00,12,1,5.88%,325.20280445366024,29,2,5.88%,302.14055881556567,113,1,0.77%,268.4408901979759,53,1,0.96%,276.33871273186725
August,6,08:00:00,35,0,1.11%,266.8812814759793,58,1,1.11%,293.57499324029374,206,1,0.3%,288.0357119089545,95,1,0.54%,279.2335462497514
August,6,08:30:00,60,1,1.34%,296.9793861830388,87,1,1.34%,314.19805948360306,301,1,0.39%,305.0405221291175,138,1,1.02%,289.8300879166961
August,6,09:00:00,88,1,0.68%,296.6247394505069,141,1,0.68%,310.97955340915104,425,1,0.26%,311.2200212278912,204,1,0.73%,290.6665304081135
August,6,09:30:00,112,1,0.66%,305.8938455613604,179,1,0.66%,325.41021922526926,538,4,0.71%,318.6049412820446,250,3,1.39%,295.1056118209518
August,6,10:00:00,132,1,0.43%,304.7518071678242,219,1,0.43%,325.6461815513695,634,3,0.49%,322.7590281013435,297,4,1.32%,302.52940627538027
August,6,10:30:00,153,1,0.43%,302.3148355311209,246,1,0.43%,338.2438878056165,703,6,0.87%,331.9616721365902,330,9,2.87%,310.79021011412704
August,6,11:00:00,163,1,0.33%,307.43946263224257,273,1,0.33%,339.9200850278976,753,4,0.49%,337.36826990598775,359,5,1.33%,313.48366940167546
August,6,11:30:00,169,1,0.53%,311.0124555059918,298,2,0.53%,341.4286143350531,785,6,0.72%,340.4168612962312,377,4,1.13%,314.7614074754737
August,6,12:00:00,174,1,0.78%,308.87387992136524,323,3,0.78%,341.43160527020166,795,5,0.66%,340.1712134757215,392,4,1.0%,314.144663813442
August,6,12:30:00,178,2,1.04%,307.7963708254764,331,3,1.04%,346.7111705563977,799,8,1.04%,342.2630995305776,397,6,1.49%,314.23525277898113
August,6,13:00:00,178,1,0.82%,311.7322248329213,343,3,0.82%,340.34176639405774,790,4,0.52%,345.99673259741803,392,6,1.46%,317.0007237217718
August,6,13:30:00,178,1,0.47%,313.1373165157946,350,2,0.47%,340.1947114693595,783,7,0.91%,345.71205019305484,394,7,1.66%,318.26137578008445
August,6,14:00:00,181,1,0.43%,313.931280944682,367,2,0.43%,342.2069363564085,791,5,0.64%,347.2948660821457,410,5,1.27%,317.0871642368257
August,6,14:30:00,184,2,0.89%,314.64508261727343,369,3,0.89%,346.9091997899316,794,7,0.89%,346.94235740872887,411,9,2.17%,320.7836716278226
August,6,15:00:00,182,1,0.76%,312.41945465340854,368,3,0.76%,344.25446038074267,778,3,0.4%,348.2230905082939,406,5,1.22%,320.5607732499844
August,6,15:30:00,183,2,1.1%,312.52300315840876,367,4,1.1%,343.1235696253633,770,5,0.63%,350.3954631874205,403,7,1.81%,318.86820685403586
August,6,16:00:00,181,1,0.47%,321.1097919124762,365,2,0.47%,347.24654148109147,760,3,0.37%,348.47301693119186,407,4,0.91%,322.4547606090117
August,6,16:30:00,174,0,0.21%,313.23493296351035,352,1,0.21%,347.4003187995914,731,2,0.27%,349.5512970989453,389,3,0.83%,322.3364034811576
August,6,17:00:00,154,1,0.8%,315.2573440001887,334,3,0.8%,348.32391794573317,688,3,0.5%,349.4061527131044,369,3,0.94%,324.7928835836112
August,6,17:30:00,135,1,0.73%,313.96557317374163,317,2,0.73%,349.9890548199046,641,3,0.5%,346.8318277410169,343,4,1.1%,321.23969664500703
August,6,18:00:00,118,1,0.43%,313.3489632305366,293,1,0.43%,348.30541921818485,587,3,0.58%,348.7800484211874,315,2,0.57%,321.8488138762604
August,6,18:30:00,101,1,0.58%,322.1991052570737,263,2,0.58%,344.6005806384943,523,3,0.5%,350.2687549141938,279,1,0.49%,323.53578089404454
August,6,19:00:00,68,0,0.34%,327.59452826503804,237,1,0.34%,342.47978829434777,467,3,0.54%,348.46237024449835,257,2,0.92%,316.55058389850393
August,6,19:30:00,53,0,0.7%,314.74560982989755,215,2,0.7%,338.27338718032047,415,4,0.9%,347.8732271658291,234,4,1.5%,328.2358725193407
August,6,20:00:00,42,1,1.39%,314.83701257452157,187,3,1.39%,340.9906407113742,362,4,1.0%,348.3268491126688,205,4,1.94%,320.0559468378934
August,6,20:30:00,35,1,2.56%,306.3915793987465,162,4,2.56%,333.5456091874616,313,2,0.5%,343.49601164405715,179,2,0.96%,313.3895429752749
August,6,21:00:00,27,1,2.88%,309.08949852109146,134,4,2.88%,333.201295330239,262,1,0.2%,343.00113191452897,146,4,2.88%,319.6492814357417
August,6,21:30:00,20,0,1.57%,315.69233293538275,112,2,1.57%,334.3527104480978,217,0,0.2%,341.2383531768336,126,1,1.13%,321.8970304730446
August,6,22:00:00,16,0,0.65%,318.1530777007792,90,1,0.65%,327.8637070026046,180,1,0.35%,337.55940213716656,103,1,0.94%,322.1230796233537
August,6,22:30:00,12,2,12.99%,310.53760699742634,71,9,12.99%,320.4957784910566,142,0,0.24%,330.2921723802219,86,1,0.64%,318.23664851876816
August,6,23:00:00,10,1,6.56%,328.5111842265868,53,3,6.56%,311.77881153496213,110,0,0.15%,327.5772309419183,67,0,0.36%,318.64663206601534
August,6,23:30:00,7,0,2.47%,295.14546019930725,41,1,2.47%,312.0061714683006,86,0,0.21%,325.854425789332,53,0,0.6%,313.32245694165937
August,7,00:00:00,5,0,0.51%,406.6195587514576,31,0,0.51%,300.2692316428348,67,0,0.21%,334.6808730659619,41,0,0.56%,321.5836643578616
August,7,00:30:00,4,0,0.68%,351.0567940677955,22,0,0.68%,287.6868448628633,50,0,0.12%,330.36290143859463,29,0,0.21%,333.59689737566026
August,7,01:00:00,3,0,0.67%,384.02357433346657,10,0,0.67%,345.50068437055194,36,0,0.31%,326.5174156249154,22,0,0.38%,348.5466013211421
August,7,01:30:00,3,0,0.81%,337.81417978793394,6,0,0.81%,311.3671308280922,27,0,0.35%,328.3307398619248,17,0,0.84%,340.6791708476906
August,7,02:00:00,2,0,0.25%,385.7211608833493,4,0,0.25%,323.6728379136147,19,0,0.87%,305.2943194048871,12,0,2.19%,342.41395664739855
August,7,02:30:00,2,0,0.12%,345.12451663793826,3,0,0.12%,356.3821706413584,16,0,0.76%,323.3019120522549,9,0,1.23%,344.24622103683055
August,7,03:00:00,2,0,0.1%,358.1499438982859,3,0,0.1%,366.2463319779564,12,0,1.07%,331.5728536406031,3,0,3.17%,398.76424763502354
August,7,03:30:00,2,0,0.0%,398.6731823932856,3,0,0.0%,308.43426901518256,12,0,0.11%,343.66022271592897,2,0,2.18%,294.18220756700015
August,7,04:00:00,2,0,0.0%,288.9188491586481,2,0,0.0%,290.8541188215011,10,0,0.38%,346.2791300367676,2,0,1.7%,443.27559037233175
August,7,04:30:00,2,0,0.0%,269.339478503133,2,0,0.0%,271.3545492614161,10,0,0.36%,335.06306169423533,3,0,3.73%,362.5039770170519
August,7,05:00:00,2,0,0.0%,287.66544181792676,2,0,0.0%,337.5389868334682,12,0,0.26%,342.5294088173168,3,0,1.84%,302.6849037928715
August,7,05:30:00,2,0,0.23%,331.95938842667226,3,0,0.23%,312.83808230788526,16,0,0.45%,309.52392167840446,3,0,0.21%,331.2767734695957
August,7,06:00:00,3,0,0.83%,289.0016032537116,4,0,0.83%,303.15303538743507,25,0,0.12%,279.05876553436684,11,0,1.04%,251.76513790478012
August,7,06:30:00,4,0,5.74%,295.11118953777964,6,0,5.74%,357.9385744033029,43,0,0.56%,271.30869942346027,20,1,3.5%,274.45609599467423
August,7,07:00:00,8,0,2.24%,291.1932653813971,19,0,2.24%,258.4595922150022,77,0,0.16%,273.0459599618463,35,0,0.6%,274.4883155766354
August,7,07:30:00,15,0,1.87%,340.4031050411685,31,1,1.87%,279.298093885726,124,0,0.35%,270.69958895572984,59,0,0.75%,282.4520223253289
August,7,08:00:00,42,0,0.34%,282.88505398488076,61,0,0.34%,270.85421608532454,227,0,0.13%,290.8363171828745,105,0,0.43%,285.6371910100937
August,7,08:30:00,72,0,0.41%,313.98749859368183,93,0,0.41%,291.84234565324545,331,1,0.17%,308.3288432675869,153,1,0.8%,296.5966516356392
August,7,09:00:00,106,0,0.21%,314.83805974323985,150,0,0.21%,288.98890290340495,467,1,0.12%,315.15863018576,226,1,0.57%,297.9411806690977
August,7,09:30:00,135,0,0.2%,325.11150575583497,191,0,0.2%,303.78463204413464,592,2,0.32%,323.1938380593126,277,3,1.09%,302.7431810405368
August,7,10:00:00,158,0,0.13%,324.57207130334365,234,0,0.13%,304.38565769484654,698,2,0.22%,327.8898313947776,329,3,1.04%,310.52989445356616
August,7,10:30:00,185,0,0.13%,323.34030754873015,263,0,0.13%,317.22673949883443,773,3,0.39%,337.41761933972396,366,8,2.27%,319.08103345919346
August,7,11:00:00,196,0,0.1%,328.66580263020023,291,0,0.1%,319.02462449598613,828,2,0.22%,343.09517036720456,398,4,1.04%,321.99224412190244
August,7,11:30:00,204,0,0.16%,332.64053146464596,318,1,0.16%,320.7765293528826,864,3,0.32%,346.36052436391435,418,4,0.89%,323.4151497791409
August,7,12:00:00,210,1,0.24%,330.7028238603678,345,1,0.24%,321.02289583777224,875,3,0.3%,346.1690671950213,434,3,0.78%,322.8709899088295
August,7,12:30:00,214,1,0.32%,329.62531476447896,353,1,0.32%,326.30246112396827,879,4,0.47%,348.2609532498774,440,5,1.18%,323.0341626660887
August,7,13:00:00,214,1,0.25%,333.5611687719239,366,1,0.25%,320.05474473649883,869,2,0.24%,351.9403956651012,434,5,1.15%,325.72704981715924
August,7,13:30:00,214,0,0.14%,334.96626045479724,374,1,0.14%,320.02937758667105,861,4,0.41%,351.6015226091214,436,6,1.3%,326.9877018754718
August,7,14:00:00,218,0,0.13%,335.9610928640329,392,1,0.13%,322.1632902485906,871,3,0.29%,353.29271980144546,454,5,1.0%,325.9586579156535
August,7,14:30:00,222,1,0.27%,336.8757625169726,394,1,0.27%,326.8655536821137,874,4,0.4%,352.94021112802864,455,8,1.71%,329.65516530665036
August,7,15:00:00,219,1,0.23%,334.44926657275937,393,1,0.23%,324.2108142729248,856,2,0.18%,354.1125629243605,450,4,0.96%,329.43226692881217
August,7,15:30:00,220,1,0.34%,334.55281507775953,392,1,0.34%,323.0799235175454,848,2,0.28%,356.28493560348704,446,6,1.42%,327.66711674114345
August,7,16:00:00,218,0,0.14%,343.1396038318271,390,1,0.14%,327.2028953732736,837,1,0.17%,354.30829869564184,451,3,0.71%,331.3262542878395
August,7,16:30:00,209,0,0.06%,334.8630089221646,376,0,0.06%,327.234984916903,804,1,0.12%,355.16981625692887,431,3,0.65%,331.062729576545
August,7,17:00:00,185,0,0.25%,336.0819480374497,356,1,0.25%,327.91520851330375,757,2,0.23%,354.8079092646215,408,3,0.74%,333.30145830383816
August,7,17:30:00,162,0,0.22%,333.9867052896093,338,1,0.22%,329.4586576126046,705,2,0.22%,351.962631034451,380,3,0.86%,329.6031037817936
August,7,18:00:00,142,0,0.13%,332.7674914053594,312,0,0.13%,327.53164646114385,646,2,0.26%,353.6398984565385,349,2,0.44%,329.9944696378866
August,7,18:30:00,121,0,0.18%,340.8141615105032,281,0,0.18%,323.7051201065828,576,1,0.22%,354.80346103984516,309,1,0.39%,331.39110148879007
August,7,19:00:00,82,0,0.1%,345.00437663637774,253,0,0.1%,321.34095221269524,514,1,0.24%,352.6719324604501,284,2,0.72%,324.188153118089
August,7,19:30:00,63,0,0.21%,331.3519862798439,230,0,0.21%,317.0128633237974,457,2,0.41%,351.8118361236979,259,3,1.18%,335.72827415548545
